review_text,rating,date,bank,source,sentiment,sentiment_score,themes
very poor and time taking to use,1,2025-08-13,Dashen,Google Play,negative,-0.52,Other
it is the best app ever i have seen dashen bank always one step a head!!!!,5,2025-08-13,Dashen,Google Play,positive,1.0,Other
the new version is so good i like it,5,2025-08-13,Dashen,Google Play,positive,0.41818181818181815,Other
good job my dashen super app,5,2025-08-12,Dashen,Google Play,positive,0.5166666666666666,Other
some connection issues,3,2025-08-12,Dashen,Google Play,neutral,0.0,Other
verry slow app,1,2025-08-12,Dashen,Google Play,negative,-0.30000000000000004,Slow Performance
best bauget app,5,2025-08-12,Dashen,Google Play,positive,1.0,Other
its good but he said uptede me,2,2025-08-12,Dashen,Google Play,positive,0.7,Other
network issue,1,2025-08-12,Dashen,Google Play,neutral,0.0,Other
እንጠቀምበት,5,2025-08-12,Dashen,Google Play,neutral,0.0,Other
fast and easy to use great app.,5,2025-08-12,Dashen,Google Play,positive,0.4777777777777778,Other
best performing and fast financial app,5,2025-08-12,Dashen,Google Play,positive,0.39999999999999997,Other
well done keep it up,5,2025-08-12,Dashen,Google Play,neutral,0.0,Other
good but it takes forever to load,3,2025-08-12,Dashen,Google Play,positive,0.7,Other
"its very good, but there are some things that need to be improved by speed receipt view to be competitive with the companies in the country, i.e.cbetelebirr.",4,2025-08-12,Dashen,Google Play,positive,0.9099999999999999,Other
my favorite,5,2025-08-11,Dashen,Google Play,positive,0.5,Other
good app,5,2025-08-11,Dashen,Google Play,positive,0.7,Other
"this is boring mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen,Google Play,negative,-0.4583333333333333,Slow Performance
"improve the app, please. it is not working. it says response timeout",1,2025-08-10,Dashen,Google Play,neutral,0.0,Other
modern perfect app interface with the best banking tools,5,2025-08-09,Dashen,Google Play,positive,0.7333333333333334,Other
when i tried to open the app it redownloading something big 3gb 4gb size and after 3 hours late it will open. its my experience very worst app it isnt lite app not works in every situation of networks.,1,2025-08-08,Dashen,Google Play,negative,-0.26,Other
"poor, glitch stack",1,2025-08-07,Dashen,Google Play,negative,-0.4,Other
slowest banking app ever used,3,2025-08-07,Dashen,Google Play,neutral,0.0,Slow Performance
dashen bank super app is the best app,5,2025-08-05,Dashen,Google Play,positive,0.6666666666666666,Other
would most likely rate it even less but it does have its perks. but for the most part the whole app is filled with bugs and it stops being responsive almost everytime. besides some new features and the new ui design i most definitely prefer the old amole version. either fix this mess or bring back amole,2,2025-08-01,Dashen,Google Play,positive,0.16392773892773896,Feature Requests
sometimes is not working to be honest,1,2025-08-01,Dashen,Google Play,positive,0.6,Other
why isnt this app working?,5,2025-07-29,Dashen,Google Play,neutral,0.0,Other
network error,5,2025-07-29,Dashen,Google Play,neutral,0.0,Other
fast,5,2025-07-29,Dashen,Google Play,positive,0.2,Other
100 good,5,2025-07-29,Dashen,Google Play,positive,0.7,Other
it stop working most of the time.,2,2025-07-28,Dashen,Google Play,positive,0.5,Other
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i cant open it if u have solutions pls help me kindly tnx,1,2025-07-28,Dashen,Google Play,positive,0.15,Other
best app,5,2025-07-25,Dashen,Google Play,positive,1.0,Other
"simple for usage and well designed, attractive in its visual design, always one step ahead",5,2025-07-24,Dashen,Google Play,positive,0.26666666666666666,Other
amazing product,5,2025-07-23,Dashen,Google Play,positive,0.6000000000000001,Other
"this app is not good and compatible with other ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen,Google Play,negative,-0.19166666666666665,Other
like it,5,2025-07-22,Dashen,Google Play,neutral,0.0,Other
great always one step ahead and most reliable bank,5,2025-07-22,Dashen,Google Play,positive,0.65,Other
u need to start cash out service,4,2025-07-22,Dashen,Google Play,neutral,0.0,Other
all in one super app,5,2025-07-21,Dashen,Google Play,positive,0.3333333333333333,Other
fayla,5,2025-07-20,Dashen,Google Play,neutral,0.0,Other
the app even in its first phase is too far one step booster that enables a user to perform a seamless banking service with multi step security features at hisher comfort zone. it really assured that dashen bank is living the logo always one step ahead,5,2025-07-20,Dashen,Google Play,positive,0.16249999999999998,Feature Requests
ይሄ app ደስ ይላል ሁላችሁም አውርዱት እላለሁ,5,2025-07-19,Dashen,Google Play,neutral,0.0,Other
"best app .. good job, dashen bank",5,2025-07-16,Dashen,Google Play,positive,0.85,Other
good application,5,2025-07-15,Dashen,Google Play,positive,0.7,Other
excellent app ...,5,2025-07-15,Dashen,Google Play,positive,1.0,Other
the worst app i have ever seen,1,2025-07-14,Dashen,Google Play,negative,-1.0,Other
very good compared to amole!,5,2025-07-13,Dashen,Google Play,positive,1.0,Other
"while its very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen,Google Play,neutral,0.04718749999999999,Slow Performance
great application,5,2025-07-12,Dashen,Google Play,positive,0.8,Other
i am entreated app.,5,2025-07-09,Dashen,Google Play,neutral,0.0,Other
cannot list the number of bugs with this pile of human waste. the absolute worst banking app i have ever used. 50 steps backwards. do not recommend.,1,2025-07-02,Dashen,Google Play,negative,-0.25,Other
best app with best bank,5,2025-07-02,Dashen,Google Play,positive,1.0,Other
alway slow loading,1,2025-06-30,Dashen,Google Play,negative,-0.30000000000000004,Slow Performance
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen,Google Play,negative,-1.0,Other
ethiopian amazings dashen bank,3,2025-06-25,Dashen,Google Play,neutral,0.0,Other
"its an unpredictable app, i cant make transactions, and now i cant even get the otp! so its going from bad to worse! thank goodness the amole dashen app still exists.",1,2025-06-25,Dashen,Google Play,negative,-0.4694444444444444,Other
nice app but limit up to max 600000,5,2025-06-24,Dashen,Google Play,positive,0.6,Other
super,5,2025-06-21,Dashen,Google Play,positive,0.3333333333333333,Other
"i would be happy if i got a withdraw system in the application. otherwise, everything is fine for me",4,2025-06-18,Dashen,Google Play,positive,0.6083333333333334,Other
nice app but transaction limet not enough,5,2025-06-17,Dashen,Google Play,positive,0.3,Other
"its an amazing application to use bank transactions in ethiopia and its so friendly btw, but need to ck that account link when we lost our mobile its ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen,Google Play,positive,0.11875000000000002,Other
incredible,5,2025-06-14,Dashen,Google Play,positive,0.9,Other
dashen bank my choice,4,2025-06-13,Dashen,Google Play,neutral,0.0,Other
very simple and user friendly app thank you dashen bank,5,2025-06-12,Dashen,Google Play,positive,0.1875,Other
very good .,5,2025-06-09,Dashen,Google Play,positive,0.9099999999999999,Other
i like this mobile banking app very much. overall user interface and navigation is awesome. but it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen,Google Play,positive,0.3333333333333333,Other
love,3,2025-06-06,Dashen,Google Play,positive,0.5,Other
መቸሸጠ,5,2025-06-03,Dashen,Google Play,neutral,0.0,Other
gadaa,5,2025-06-01,Dashen,Google Play,neutral,0.0,Other
massive upgrade from the amole app.,5,2025-05-31,Dashen,Google Play,neutral,0.0,Other
very good for this app,5,2025-05-31,Dashen,Google Play,positive,0.9099999999999999,Other
top,5,2025-05-31,Dashen,Google Play,positive,0.5,Other
this app better than amole . but the biometric on new update doesnt work,4,2025-05-31,Dashen,Google Play,positive,0.3181818181818182,Other
wow to it saff and this app,5,2025-05-30,Dashen,Google Play,neutral,0.1,Other
it too slow,3,2025-05-29,Dashen,Google Play,negative,-0.30000000000000004,Slow Performance
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen,Google Play,neutral,0.0,Other
nice application,5,2025-05-27,Dashen,Google Play,positive,0.6,Other
useless app ever loading take long,1,2025-05-27,Dashen,Google Play,negative,-0.275,Other
"game changer app! dashen bank super app is fast, secure, and easy to use. the threeclick payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",5,2025-05-26,Dashen,Google Play,positive,0.2974358974358975,"Login Errors, Slow Performance"
very useful app,1,2025-05-26,Dashen,Google Play,positive,0.39,Other
"simple, robust features? yes, please! but the endless loading screen killed the funi couldnt use it for days. fix the glitch, and ill yeet a higher rating!",2,2025-05-26,Dashen,Google Play,negative,-0.1025,Feature Requests
wawww,5,2025-05-24,Dashen,Google Play,neutral,0.0,Other
very nice,5,2025-05-23,Dashen,Google Play,positive,0.78,Other
its best,5,2025-05-23,Dashen,Google Play,positive,1.0,Other
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen,Google Play,positive,0.2875,Other
"the best of best is now arrived empowering your financial freedom experience seamless banking at your fingertips with dashen bank. empowering your financial freedom, anytime, anywhere! innovation meets convenience dashen bank mobile banking where innovation meets convenience. secure and reliable bank with confidence",5,2025-05-22,Dashen,Google Play,positive,0.4166666666666667,Other
nothing is changed in the updated version. you have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,Google Play,neutral,0.0,Slow Performance
the best app ever in finance sector,5,2025-05-18,Dashen,Google Play,positive,1.0,Other
its good app than other compitators but it confuse when we transfer it needs otp and pin most user inter their pin instead of otp we know the litrecy level of our society so if it is device based i dont know the needs of otp so please try to fix,3,2025-05-18,Dashen,Google Play,positive,0.35833333333333334,Other
dashen bank or dashen super app?,1,2025-05-17,Dashen,Google Play,positive,0.3333333333333333,Other
wo app,5,2025-05-17,Dashen,Google Play,neutral,0.0,Other
transferring to other bank accounts is a hastle and inconvenient .get used to seeing please try again,2,2025-05-17,Dashen,Google Play,negative,-0.3625,Other
always lagging,1,2025-05-16,Dashen,Google Play,neutral,0.0,Slow Performance
amazing application...,5,2025-05-16,Dashen,Google Play,positive,0.6000000000000001,Other
fantastic,5,2025-05-16,Dashen,Google Play,positive,0.4,Other
"dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,Google Play,positive,0.9099999999999999,Other
its my choice,5,2025-05-15,Dashen,Google Play,neutral,0.0,Other
wow apo,5,2025-05-15,Dashen,Google Play,neutral,0.1,Other
awesome app keep going,5,2025-05-14,Dashen,Google Play,positive,1.0,Other
"it grows ethiopian digital banking step ahead.all fetures in one,simple fast and convince.",5,2025-05-14,Dashen,Google Play,neutral,0.1,Other
game changer,5,2025-05-13,Dashen,Google Play,negative,-0.4,Slow Performance
totally amazing,5,2025-05-13,Dashen,Google Play,positive,0.6000000000000001,Other
what a helpful app!!!!,5,2025-05-13,Dashen,Google Play,neutral,0.0,Other
"to be honest, best banking and lifestyle app in ethiopia.",5,2025-05-12,Dashen,Google Play,positive,0.8,Other
"a must have, seamless, all in one digital platform db superapp! keep living your motto always one step ahead",5,2025-05-12,Dashen,Google Play,neutral,0.05,Other
amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,Google Play,positive,0.6133333333333333,Other
its the best ever,5,2025-05-09,Dashen,Google Play,positive,1.0,Other
excellent game changer app,5,2025-05-08,Dashen,Google Play,positive,0.3,Slow Performance
